topic,message_type,bag_time_ns,bag_time_s,time_from_start_s,header_time_ns,header_time_s,z
/spool_cable_odom,nav_msgs/msg/Odometry,1784313424488762803,1784313424.488762856,5.803694545,1784134664943299815,1784134664.943299770,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313424553146816,1784313424.553146839,5.868078558,1784134665323537197,1784134665.323537111,-0.001069758415
/spool_cable_odom,nav_msgs/msg/Odometry,1784313424555844390,1784313424.555844307,5.870776132,1784134664993490921,1784134664.993490934,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313424691474967,1784313424.691474915,6.006406709,1784134665093532239,1784134665.093532085,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313424692659957,1784313424.692659855,6.007591699,1784134665423347137,1784134665.423347235,-0.000983474568
/kiss/odometry,nav_msgs/msg/Odometry,1784313424816806754,1784313424.816806555,6.131738496,1784134665523658454,1784134665.523658514,-0.000938936317
/spool_cable_odom,nav_msgs/msg/Odometry,1784313424824579845,1784313424.824579954,6.139511587,1784134665193582315,1784134665.193582296,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313424956879548,1784313424.956879616,6.271811290,1784134665623604657,1784134665.623604774,-0.001055197898
/spool_cable_odom,nav_msgs/msg/Odometry,1784313425024378710,1784313425.024378538,6.339310452,1784134665343587471,1784134665.343587637,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313425081220256,1784313425.081220388,6.396151998,1784134665722692962,1784134665.722692966,-0.000816778705
/spool_cable_odom,nav_msgs/msg/Odometry,1784313425091851288,1784313425.091851234,6.406783030,1784134665393547115,1784134665.393547058,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313425223753747,1784313425.223753691,6.538685489,1784134665493537618,1784134665.493537426,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313425226330513,1784313425.226330519,6.541262255,1784134665823627354,1784134665.823627234,-0.001072510471
/spool_cable_odom,nav_msgs/msg/Odometry,1784313425356747560,1784313425.356747627,6.671679302,1784134665593617043,1784134665.593617201,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313425392294462,1784313425.392294407,6.707226204,1784134665923584128,1784134665.923583984,-0.000901909746
/kiss/odometry,nav_msgs/msg/Odometry,1784313425503734828,1784313425.503734827,6.818666570,1784134666023508859,1784134666.023508787,-0.000692134747
/spool_cable_odom,nav_msgs/msg/Odometry,1784313425558724748,1784313425.558724880,6.873656490,1784134665743618052,1784134665.743618011,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313425625967406,1784313425.625967264,6.940899148,1784134665793666896,1784134665.793666840,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313425658416338,1784313425.658416271,6.973348080,1784134666122649366,1784134666.122649431,-0.000926395416
/kiss/odometry,nav_msgs/msg/Odometry,1784313425780051967,1784313425.780051947,7.094983709,1784134666223505016,1784134666.223504782,-0.000885401776
/kiss/odometry,nav_msgs/msg/Odometry,1784313425915666063,1784313425.915666103,7.230597805,1784134666323485141,1784134666.323485136,-0.000694187507
/kiss/odometry,nav_msgs/msg/Odometry,1784313426055442242,1784313426.055442095,7.370373984,1784134666423628258,1784134666.423628330,-0.000765919139
/kiss/odometry,nav_msgs/msg/Odometry,1784313426191441747,1784313426.191441774,7.506373489,1784134666522589590,1784134666.522589684,-0.000846306092
/kiss/odometry,nav_msgs/msg/Odometry,1784313426333554793,1784313426.333554745,7.648486535,1784134666623540272,1784134666.623540163,-0.000787837133
/kiss/odometry,nav_msgs/msg/Odometry,1784313426442698112,1784313426.442698240,7.757629854,1784134666722639177,1784134666.722639084,-0.000605326621
/kiss/odometry,nav_msgs/msg/Odometry,1784313426582205483,1784313426.582205534,7.897137225,1784134666822599198,1784134666.822599173,-0.000534489102
/kiss/odometry,nav_msgs/msg/Odometry,1784313426711320670,1784313426.711320639,8.026252412,1784134666923538776,1784134666.923538685,-0.000513587388
/kiss/odometry,nav_msgs/msg/Odometry,1784313426863435576,1784313426.863435507,8.178367318,1784134667023631377,1784134667.023631334,-0.000577803022
/kiss/odometry,nav_msgs/msg/Odometry,1784313426977416900,1784313426.977416992,8.292348642,1784134667122565806,1784134667.122565985,-0.000688470779
/kiss/odometry,nav_msgs/msg/Odometry,1784313427123118587,1784313427.123118639,8.438050329,1784134667223510349,1784134667.223510265,-0.000501291218
/kiss/odometry,nav_msgs/msg/Odometry,1784313427246254773,1784313427.246254921,8.561186515,1784134667323646632,1784134667.323646784,-0.000610110039
/kiss/odometry,nav_msgs/msg/Odometry,1784313427371099099,1784313427.371099234,8.686030841,1784134667423610878,1784134667.423610926,-0.000599617636
/kiss/odometry,nav_msgs/msg/Odometry,1784313427517826907,1784313427.517826796,8.832758649,1784134667522701098,1784134667.522701025,-0.000540717892
/kiss/odometry,nav_msgs/msg/Odometry,1784313427647596147,1784313427.647596121,8.962527889,1784134667623603558,1784134667.623603344,-0.000476992931
/kiss/odometry,nav_msgs/msg/Odometry,1784313427768830874,1784313427.768831015,9.083762616,1784134667723585699,1784134667.723585844,-0.000356264537
/kiss/odometry,nav_msgs/msg/Odometry,1784313427916627688,1784313427.916627645,9.231559430,1784134667823443247,1784134667.823443174,-0.000197733372
/kiss/odometry,nav_msgs/msg/Odometry,1784313428049396314,1784313428.049396276,9.364328056,1784134667923640668,1784134667.923640490,-0.000213061460
/kiss/odometry,nav_msgs/msg/Odometry,1784313428186974413,1784313428.186974525,9.501906155,1784134668023574020,1784134668.023574114,-0.000265663991
/kiss/odometry,nav_msgs/msg/Odometry,1784313428310377489,1784313428.310377359,9.625309231,1784134668123635574,1784134668.123635530,-0.000388078053
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428434315202,1784313428.434315205,9.749246944,1784134666993845264,1784134666.993845224,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428434342627,1784313428.434342623,9.749274369,1784134667093884248,1784134667.093884230,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428434349254,1784313428.434349298,9.749280996,1784134667243781492,1784134667.243781328,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428434353476,1784313428.434353352,9.749285218,1784134667343727941,1784134667.343727827,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428434357975,1784313428.434358120,9.749289717,1784134667393898848,1784134667.393898726,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428434362173,1784313428.434362173,9.749293915,1784134667493791049,1784134667.493790865,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428434366537,1784313428.434366465,9.749298279,1784134667643746676,1784134667.643746614,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428434370980,1784313428.434370995,9.749302722,1784134667743657363,1784134667.743657589,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428434375273,1784313428.434375286,9.749307015,1784134667793702922,1784134667.793702841,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428434379305,1784313428.434379339,9.749311047,1784134667893747622,1784134667.893747807,0.010000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313428447345558,1784313428.447345734,9.762277300,1784134668223666837,1784134668.223666906,0.000013680613
/kiss/odometry,nav_msgs/msg/Odometry,1784313428575210447,1784313428.575210571,9.890142189,1784134668322614302,1784134668.322614193,0.009681006401
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428624452086,1784313428.624452114,9.939383828,1784134668043645850,1784134668.043645859,0.020000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428695317888,1784313428.695317984,10.010249630,1784134668093814043,1784134668.093814135,0.020000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313428722156914,1784313428.722156763,10.037088656,1784134668423614358,1784134668.423614502,0.019643029657
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428831309499,1784313428.831309557,10.146241241,1784134668193549708,1784134668.193549871,0.030000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313428850166493,1784313428.850166559,10.165098235,1784134668523574483,1784134668.523574591,0.029316393680
/spool_cable_odom,nav_msgs/msg/Odometry,1784313428969063141,1784313428.969063282,10.283994883,1784134668293559617,1784134668.293559551,0.040000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313428983313661,1784313428.983313560,10.298245403,1784134668623501741,1784134668.623501778,0.029836279073
/kiss/odometry,nav_msgs/msg/Odometry,1784313429102561139,1784313429.102560997,10.417492881,1784134668723404653,1784134668.723404646,0.039038032114
/spool_cable_odom,nav_msgs/msg/Odometry,1784313429165626972,1784313429.165626764,10.480558714,1784134668443419247,1784134668.443419218,0.040000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313429213714001,1784313429.213713884,10.528645743,1784134668823371868,1784134668.823371887,0.039842557588
/spool_cable_odom,nav_msgs/msg/Odometry,1784313429222798791,1784313429.222798824,10.537730533,1784134668493581290,1784134668.493581295,0.050000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313429356439904,1784313429.356439829,10.671371646,1784134668593609716,1784134668.593609810,0.050000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313429359614166,1784313429.359614134,10.674545908,1784134668923485189,1784134668.923485279,0.049247944649
/kiss/odometry,nav_msgs/msg/Odometry,1784313429497374697,1784313429.497374773,10.812306439,1784134669023422609,1784134669.023422718,0.049961619207
/kiss/odometry,nav_msgs/msg/Odometry,1784313429756129518,1784313429.756129503,11.071061260,1784134669223632626,1784134669.223632574,0.069566152438
/kiss/odometry,nav_msgs/msg/Odometry,1784313429895005833,1784313429.895005941,11.209937575,1784134669323506883,1784134669.323506832,0.071265211833
/spool_cable_odom,nav_msgs/msg/Odometry,1784313429912590182,1784313429.912590027,11.227521924,1784134668693596932,1784134668.693596840,0.060000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313429912591367,1784313429.912591457,11.227523109,1784134668843457593,1784134668.843457460,0.070000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313429912591437,1784313429.912591457,11.227523179,1784134668893665937,1784134668.893666029,0.070000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313429912591510,1784313429.912591696,11.227523252,1784134668993845759,1784134668.993845701,0.080000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313430024240677,1784313430.024240732,11.339172419,1784134669093751423,1784134669.093751192,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313430053005642,1784313430.053005457,11.367937384,1784134669423440370,1784134669.423440456,0.080455960321
/spool_cable_odom,nav_msgs/msg/Odometry,1784313430225338003,1784313430.225338221,11.540269745,1784134669243729346,1784134669.243729353,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313430246600240,1784313430.246600151,11.561531982,1784134669523591834,1784134669.523591995,0.080114396898
/spool_cable_odom,nav_msgs/msg/Odometry,1784313430290134222,1784313430.290134192,11.605065964,1784134669293850374,1784134669.293850422,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313430349889364,1784313430.349889278,11.664821106,1784134669623449348,1784134669.623449326,0.079910524478
/spool_cable_odom,nav_msgs/msg/Odometry,1784313430425804453,1784313430.425804615,11.740736195,1784134669393749566,1784134669.393749475,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313430502809819,1784313430.502809763,11.817741561,1784134669723466737,1784134669.723466635,0.080206083034
/spool_cable_odom,nav_msgs/msg/Odometry,1784313430558401775,1784313430.558401823,11.873333517,1784134669493614435,1784134669.493614435,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313430608953873,1784313430.608953953,11.923885615,1784134669823587165,1784134669.823587179,0.080054742222
/spool_cable_odom,nav_msgs/msg/Odometry,1784313430756892525,1784313430.756892443,12.071824267,1784134669643734203,1784134669.643734217,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313430787850373,1784313430.787850380,12.102782115,1784134669923433273,1784134669.923433304,0.080009737330
/spool_cable_odom,nav_msgs/msg/Odometry,1784313430823936969,1784313430.823936939,12.138868711,1784134669693821468,1784134669.693821430,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313430877304130,1784313430.877304077,12.192235872,1784134670022694944,1784134670.022694826,0.079996529923
/spool_cable_odom,nav_msgs/msg/Odometry,1784313430957425333,1784313430.957425356,12.272357075,1784134669793817663,1784134669.793817520,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313431052074185,1784313431.052074194,12.367005927,1784134670123590467,1784134670.123590469,0.090187516103
/spool_cable_odom,nav_msgs/msg/Odometry,1784313431089676629,1784313431.089676619,12.404608371,1784134669893823287,1784134669.893823147,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313431150566780,1784313431.150566578,12.465498522,1784134670223274579,1784134670.223274469,0.090208978054
/kiss/odometry,nav_msgs/msg/Odometry,1784313431270030431,1784313431.270030260,12.584962173,1784134670322594509,1784134670.322594643,0.090115457333
/spool_cable_odom,nav_msgs/msg/Odometry,1784313431296662281,1784313431.296662331,12.611594023,1784134670043737570,1784134670.043737650,0.090000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313431369241484,1784313431.369241714,12.684173226,1784134670093847972,1784134670.093847990,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313431400689789,1784313431.400689602,12.715621531,1784134670423537653,1784134670.423537731,0.090225642498
/spool_cable_odom,nav_msgs/msg/Odometry,1784313431489788862,1784313431.489789009,12.804720604,1784134670193619411,1784134670.193619490,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313431538028390,1784313431.538028240,12.852960132,1784134670523440640,1784134670.523440599,0.090273233355
/kiss/odometry,nav_msgs/msg/Odometry,1784313431676236262,1784313431.676236391,12.991168004,1784134670623359886,1784134670.623359919,0.090030484813
/spool_cable_odom,nav_msgs/msg/Odometry,1784313431691301225,1784313431.691301107,13.006232967,1784134670343689160,1784134670.343689203,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313431809945331,1784313431.809945345,13.124877073,1784134670723616381,1784134670.723616362,0.090048302226
/spool_cable_odom,nav_msgs/msg/Odometry,1784313431822100189,1784313431.822100163,13.137031931,1784134670443327859,1784134670.443327665,0.090000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784313431903850617,1784313431.903850555,13.218782359,1784134670493598243,1784134670.493598223,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313431990331212,1784313431.990331173,13.305262954,1784134670823999568,1784134670.823999405,0.089955567569
/spool_cable_odom,nav_msgs/msg/Odometry,1784313432035085532,1784313432.035085678,13.350017274,1784134670593533471,1784134670.593533516,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313432124604477,1784313432.124604464,13.439536219,1784134670922506342,1784134670.922506332,0.080220437749
/spool_cable_odom,nav_msgs/msg/Odometry,1784313432235910912,1784313432.235910892,13.550842654,1784134670743549948,1784134670.743550062,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313432257099976,1784313432.257100105,13.572031718,1784134671023987771,1784134671.023987770,0.080031629294
/spool_cable_odom,nav_msgs/msg/Odometry,1784313432358463169,1784313432.358463287,13.673394911,1784134670843529661,1784134670.843529701,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313432398874150,1784313432.398874044,13.713805892,1784134671119876654,1784134671.119876623,0.080354099663
/spool_cable_odom,nav_msgs/msg/Odometry,1784313432425406931,1784313432.425406933,13.740338673,1784134670893613347,1784134670.893613338,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313432469079272,1784313432.469079256,13.784011014,1784134671224203426,1784134671.224203587,0.080186608976
/spool_cable_odom,nav_msgs/msg/Odometry,1784313432556584152,1784313432.556584120,13.871515894,1784134670993586453,1784134670.993586540,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784313432618266058,1784313432.618266106,13.933197800,1784134671323434868,1784134671.323434830,0.080197478788
