topic,message_type,bag_time_ns,bag_time_s,time_from_start_s,header_time_ns,header_time_s,z
/spool_cable_odom,nav_msgs/msg/Odometry,1784322665103961947,1784322665.103961945,2.452155338,1784136752831741460,1784136752.831741333,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322665136329815,1784322665.136329651,2.484523206,1784136753150038850,1784136753.150038719,-0.000712135520
/spool_cable_odom,nav_msgs/msg/Odometry,1784322665231649886,1784322665.231649876,2.579843277,1784136752931764925,1784136752.931765079,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322665267387477,1784322665.267387390,2.615580868,1784136753250259315,1784136753.250259161,-0.001443382437
/spool_cable_odom,nav_msgs/msg/Odometry,1784322665359288648,1784322665.359288692,2.707482039,1784136753031797129,1784136753.031797171,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784322665487750957,1784322665.487751007,2.835944348,1784136753131838030,1784136753.131837845,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322665521021507,1784322665.521021366,2.869214898,1784136753449953005,1784136753.449953079,-0.001014070701
/spool_cable_odom,nav_msgs/msg/Odometry,1784322665604481467,1784322665.604481459,2.952674858,1784136753231734186,1784136753.231734276,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322665650746903,1784322665.650746822,2.998940294,1784136753550216770,1784136753.550216675,-0.000132836356
/spool_cable_odom,nav_msgs/msg/Odometry,1784322665732010243,1784322665.732010126,3.080203634,1784136753331757779,1784136753.331757784,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322665766882990,1784322665.766883135,3.115076381,1784136753650383568,1784136753.650383711,-0.000638962744
/spool_cable_odom,nav_msgs/msg/Odometry,1784322665854861313,1784322665.854861259,3.203054704,1784136753431562224,1784136753.431562185,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322665894906663,1784322665.894906521,3.243100054,1784136753750031737,1784136753.750031710,-0.001239519063
/spool_cable_odom,nav_msgs/msg/Odometry,1784322665979579325,1784322665.979579449,3.327772716,1784136753531778115,1784136753.531778097,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322666013831467,1784322666.013831377,3.362024858,1784136753851191836,1784136753.851191759,-0.001618477307
/spool_cable_odom,nav_msgs/msg/Odometry,1784322666104448378,1784322666.104448318,3.452641769,1784136753631776445,1784136753.631776571,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322666148836109,1784322666.148836136,3.497029500,1784136753950122589,1784136753.950122595,-0.001610884756
/spool_cable_odom,nav_msgs/msg/Odometry,1784322666230692988,1784322666.230692863,3.578886379,1784136753731721087,1784136753.731720924,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322666268896222,1784322666.268896341,3.617089613,1784136754050057305,1784136754.050057173,-0.001039058416
/spool_cable_odom,nav_msgs/msg/Odometry,1784322666355199001,1784322666.355198860,3.703392392,1784136753831726608,1784136753.831726551,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322666393800091,1784322666.393800259,3.741993482,1784136754150222394,1784136754.150222301,-0.001132429880
/spool_cable_odom,nav_msgs/msg/Odometry,1784322666479845859,1784322666.479846001,3.828039250,1784136753931665968,1784136753.931665897,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322666517029760,1784322666.517030001,3.865223151,1784136754250173505,1784136754.250173330,-0.000812786427
/spool_cable_odom,nav_msgs/msg/Odometry,1784322666604101951,1784322666.604101896,3.952295342,1784136754031703553,1784136754.031703472,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322666659662404,1784322666.659662247,4.007855795,1784136754350023894,1784136754.350023985,-0.000104579931
/spool_cable_odom,nav_msgs/msg/Odometry,1784322666731944991,1784322666.731945038,4.080138382,1784136754131772727,1784136754.131772757,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322666772992150,1784322666.772992373,4.121185541,1784136754450737305,1784136754.450737476,0.000024628292
/spool_cable_odom,nav_msgs/msg/Odometry,1784322666854769345,1784322666.854769468,4.202962736,1784136754231633744,1784136754.231633663,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322666890750261,1784322666.890750170,4.238943652,1784136754550130305,1784136754.550130367,-0.000431709881
/spool_cable_odom,nav_msgs/msg/Odometry,1784322666981935724,1784322666.981935501,4.330129115,1784136754331534113,1784136754.331534147,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322667029012575,1784322667.029012442,4.377205966,1784136754650262281,1784136754.650262356,-0.001898683424
/spool_cable_odom,nav_msgs/msg/Odometry,1784322667103762019,1784322667.103761911,4.451955410,1784136754431586724,1784136754.431586742,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322667140107315,1784322667.140107155,4.488300706,1784136754750203991,1784136754.750203848,-0.000770149413
/spool_cable_odom,nav_msgs/msg/Odometry,1784322667231340908,1784322667.231340885,4.579534299,1784136754531742092,1784136754.531742096,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322667267714016,1784322667.267714024,4.615907407,1784136754850146878,1784136754.850146770,-0.000521038866
/spool_cable_odom,nav_msgs/msg/Odometry,1784322667355338010,1784322667.355338097,4.703531401,1784136754631745209,1784136754.631745338,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322667397353070,1784322667.397352934,4.745546461,1784136754949995698,1784136754.949995756,-0.000398781264
/spool_cable_odom,nav_msgs/msg/Odometry,1784322667479537126,1784322667.479537249,4.827730517,1784136754731511875,1784136754.731511831,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322667518222764,1784322667.518222809,4.866416155,1784136755050817608,1784136755.050817490,-0.000517873683
/spool_cable_odom,nav_msgs/msg/Odometry,1784322667604785199,1784322667.604785204,4.952978590,1784136754831698363,1784136754.831698418,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322667640701171,1784322667.640701294,4.988894562,1784136755150184260,1784136755.150184155,-0.000714547269
/spool_cable_odom,nav_msgs/msg/Odometry,1784322667731715878,1784322667.731715918,5.079909269,1784136754931711075,1784136754.931710958,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322667768112098,1784322667.768112183,5.116305489,1784136755250091660,1784136755.250091791,-0.001269922203
/spool_cable_odom,nav_msgs/msg/Odometry,1784322667854826402,1784322667.854826450,5.203019793,1784136755031778818,1784136755.031778812,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322667891223626,1784322667.891223669,5.239417017,1784136755350184637,1784136755.350184679,-0.000324667933
/spool_cable_odom,nav_msgs/msg/Odometry,1784322667980853906,1784322667.980854034,5.329047297,1784136755131744496,1784136755.131744623,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322668028228215,1784322668.028228045,5.376421606,1784136755450138893,1784136755.450138807,0.000314766949
/spool_cable_odom,nav_msgs/msg/Odometry,1784322668105526905,1784322668.105526686,5.453720296,1784136755231617897,1784136755.231617689,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322668137061017,1784322668.137061119,5.485254408,1784136755550025154,1784136755.550025225,0.000615251825
/spool_cable_odom,nav_msgs/msg/Odometry,1784322668231309575,1784322668.231309652,5.579502966,1784136755331742750,1784136755.331742764,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322668269362926,1784322668.269362926,5.617556317,1784136755650165702,1784136755.650165796,-0.000668690234
/spool_cable_odom,nav_msgs/msg/Odometry,1784322668355242376,1784322668.355242491,5.703435767,1784136755431765957,1784136755.431766033,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322668408396308,1784322668.408396244,5.756589699,1784136755750090140,1784136755.750090122,-0.001422342508
/spool_cable_odom,nav_msgs/msg/Odometry,1784322668480454803,1784322668.480454922,5.828648194,1784136755531688468,1784136755.531688452,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322668527096695,1784322668.527096510,5.875290086,1784136755850369150,1784136755.850368977,-0.000979905126
/spool_cable_odom,nav_msgs/msg/Odometry,1784322668608405620,1784322668.608405590,5.956599011,1784136755631627072,1784136755.631627083,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322668643494647,1784322668.643494606,5.991688038,1784136755950163361,1784136755.950163364,-0.000606706263
/spool_cable_odom,nav_msgs/msg/Odometry,1784322668729270831,1784322668.729270697,6.077464222,1784136755731541075,1784136755.731540918,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322668773248178,1784322668.773248196,6.121441569,1784136756050017389,1784136756.050017357,-0.000053793282
/spool_cable_odom,nav_msgs/msg/Odometry,1784322668855930520,1784322668.855930567,6.204123911,1784136755831703738,1784136755.831703901,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322668885641042,1784322668.885640860,6.233834433,1784136756150246736,1784136756.150246620,0.000210544416
/spool_cable_odom,nav_msgs/msg/Odometry,1784322668979838906,1784322668.979839087,6.328032297,1784136755931701304,1784136755.931701183,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322669015947316,1784322669.015947342,6.364140707,1784136756250270412,1784136756.250270367,-0.000251351261
/spool_cable_odom,nav_msgs/msg/Odometry,1784322669105071283,1784322669.105071306,6.453264674,1784136756031758704,1784136756.031758547,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322669156206653,1784322669.156206608,6.504400044,1784136756350088487,1784136756.350088358,-0.001020313591
/kiss/odometry,nav_msgs/msg/Odometry,1784322669265612888,1784322669.265612841,6.613806279,1784136756450832893,1784136756.450832844,-0.000927513519
/spool_cable_odom,nav_msgs/msg/Odometry,1784322669293386042,1784322669.293385983,6.641579433,1784136756181678338,1784136756.181678295,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784322669355747787,1784322669.355747938,6.703941178,1784136756231607942,1784136756.231608152,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322669394828638,1784322669.394828558,6.743022029,1784136756550160259,1784136756.550160408,-0.000766865884
/spool_cable_odom,nav_msgs/msg/Odometry,1784322669484261895,1784322669.484261990,6.832455286,1784136756331732568,1784136756.331732512,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322669518865504,1784322669.518865347,6.867058895,1784136756650111864,1784136756.650111675,0.000098348246
/spool_cable_odom,nav_msgs/msg/Odometry,1784322669604128871,1784322669.604128838,6.952322262,1784136756431719609,1784136756.431719780,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322669644508451,1784322669.644508362,6.992701842,1784136756750286305,1784136756.750286341,0.000954329436
/spool_cable_odom,nav_msgs/msg/Odometry,1784322669730075342,1784322669.730075359,7.078268733,1784136756531747475,1784136756.531747580,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322669781281767,1784322669.781281710,7.129475158,1784136756850203304,1784136756.850203276,-0.000541496610
/spool_cable_odom,nav_msgs/msg/Odometry,1784322669856575454,1784322669.856575489,7.204768845,1784136756631755066,1784136756.631755114,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322669897457569,1784322669.897457600,7.245650960,1784136756950021934,1784136756.950021982,-0.002054238887
/spool_cable_odom,nav_msgs/msg/Odometry,1784322669979963456,1784322669.979963303,7.328156847,1784136756731795469,1784136756.731795549,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322670020626993,1784322670.020627022,7.368820384,1784136757049978098,1784136757.049978018,-0.002375760531
/spool_cable_odom,nav_msgs/msg/Odometry,1784322670103945334,1784322670.103945255,7.452138725,1784136756831517305,1784136756.831517220,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322670146896542,1784322670.146896601,7.495089933,1784136757150190249,1784136757.150190353,-0.001024785273
/spool_cable_odom,nav_msgs/msg/Odometry,1784322670230036562,1784322670.230036497,7.578229953,1784136756931799917,1784136756.931799889,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322670272096070,1784322670.272095919,7.620289461,1784136757250132772,1784136757.250132799,0.000542607984
/spool_cable_odom,nav_msgs/msg/Odometry,1784322670355126132,1784322670.355125904,7.703319523,1784136757031779754,1784136757.031779766,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322670412053385,1784322670.412053585,7.760246776,1784136757350289015,1784136757.350288868,-0.000384610596
/spool_cable_odom,nav_msgs/msg/Odometry,1784322670480613115,1784322670.480613232,7.828806506,1784136757131698613,1784136757.131698608,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322670517515511,1784322670.517515421,7.865708902,1784136757450186721,1784136757.450186729,-0.001402797910
/spool_cable_odom,nav_msgs/msg/Odometry,1784322670608672397,1784322670.608672619,7.956865788,1784136757231539550,1784136757.231539488,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322670639890167,1784322670.639890194,7.988083558,1784136757550059652,1784136757.550059795,-0.002038091453
/spool_cable_odom,nav_msgs/msg/Odometry,1784322670730428525,1784322670.730428457,8.078621916,1784136757331665905,1784136757.331665993,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322670766278128,1784322670.766278028,8.114471519,1784136757650257002,1784136757.650256872,-0.001595892339
/spool_cable_odom,nav_msgs/msg/Odometry,1784322670856982274,1784322670.856982231,8.205175665,1784136757431779539,1784136757.431779623,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322670910664623,1784322670.910664797,8.258858014,1784136757750184554,1784136757.750184536,-0.000931120159
/spool_cable_odom,nav_msgs/msg/Odometry,1784322670983806308,1784322670.983806133,8.331999699,1784136757531795779,1784136757.531795740,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322671018981366,1784322671.018981457,8.367174757,1784136757850000951,1784136757.850000858,0.000106793230
/spool_cable_odom,nav_msgs/msg/Odometry,1784322671104261003,1784322671.104261160,8.452454394,1784136757631717335,1784136757.631717443,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322671144244601,1784322671.144244432,8.492437992,1784136757950163734,1784136757.950163603,-0.000722426872
/spool_cable_odom,nav_msgs/msg/Odometry,1784322671230260789,1784322671.230260849,8.578454180,1784136757731761757,1784136757.731761694,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322671268059348,1784322671.268059492,8.616252739,1784136758050143258,1784136758.050143242,-0.000703242202
/spool_cable_odom,nav_msgs/msg/Odometry,1784322671355132848,1784322671.355132818,8.703326239,1784136757831756413,1784136757.831756353,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322671395460819,1784322671.395460844,8.743654210,1784136758150115670,1784136758.150115490,-0.000481389744
/spool_cable_odom,nav_msgs/msg/Odometry,1784322671480667347,1784322671.480667353,8.828860738,1784136757931893272,1784136757.931893349,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322671527740468,1784322671.527740479,8.875933859,1784136758250362377,1784136758.250362396,0.000159067875
/spool_cable_odom,nav_msgs/msg/Odometry,1784322671605475708,1784322671.605475664,8.953669099,1784136758031772987,1784136758.031772852,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322671642548540,1784322671.642548561,8.990741931,1784136758350083085,1784136758.350083113,-0.000465871731
/spool_cable_odom,nav_msgs/msg/Odometry,1784322671730995952,1784322671.730995893,9.079189343,1784136758131782258,1784136758.131782055,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322671765739629,1784322671.765739441,9.113933020,1784136758450179417,1784136758.450179338,-0.002119746920
/spool_cable_odom,nav_msgs/msg/Odometry,1784322671856550881,1784322671.856550932,9.204744272,1784136758231703989,1784136758.231703997,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322671894607785,1784322671.894607782,9.242801176,1784136758549985866,1784136758.549985886,-0.001760094965
/spool_cable_odom,nav_msgs/msg/Odometry,1784322671979426080,1784322671.979426146,9.327619471,1784136758331699984,1784136758.331700087,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322672022580229,1784322672.022580147,9.370773620,1784136758650170233,1784136758.650170088,-0.001289600588
/spool_cable_odom,nav_msgs/msg/Odometry,1784322672104539712,1784322672.104539633,9.452733103,1784136758431767872,1784136758.431767702,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322672145860470,1784322672.145860434,9.494053861,1784136758750029276,1784136758.750029325,-0.000369244999
/spool_cable_odom,nav_msgs/msg/Odometry,1784322672229033394,1784322672.229033470,9.577226785,1784136758531699880,1784136758.531699896,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322672269033556,1784322672.269033432,9.617226947,1784136758850198928,1784136758.850198984,-0.001382679170
/spool_cable_odom,nav_msgs/msg/Odometry,1784322672355937689,1784322672.355937719,9.704131080,1784136758631702767,1784136758.631702900,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322672393344226,1784322672.393344164,9.741537617,1784136758950147707,1784136758.950147629,-0.001989578567
/spool_cable_odom,nav_msgs/msg/Odometry,1784322672480605959,1784322672.480605841,9.828799350,1784136758731687584,1784136758.731687784,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322672517325691,1784322672.517325640,9.865519082,1784136759050070292,1784136759.050070286,-0.002268556192
/spool_cable_odom,nav_msgs/msg/Odometry,1784322672606315378,1784322672.606315374,9.954508769,1784136758831778584,1784136758.831778526,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322672642272506,1784322672.642272472,9.990465897,1784136759150181093,1784136759.150181055,-0.001416064246
/spool_cable_odom,nav_msgs/msg/Odometry,1784322672730665356,1784322672.730665445,10.078858747,1784136758931775660,1784136758.931775808,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322672777509311,1784322672.777509451,10.125702702,1784136759250106197,1784136759.250106096,-0.001803373220
/spool_cable_odom,nav_msgs/msg/Odometry,1784322672856109288,1784322672.856109381,10.204302679,1784136759031651469,1784136759.031651497,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322672900141177,1784322672.900141001,10.248334568,1784136759350053758,1784136759.350053549,-0.001319866719
/spool_cable_odom,nav_msgs/msg/Odometry,1784322672980116948,1784322672.980117083,10.328310339,1784136759131755106,1784136759.131755114,-0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322673019287834,1784322673.019287825,10.367481225,1784136759450189332,1784136759.450189352,-0.000250160639
/spool_cable_odom,nav_msgs/msg/Odometry,1784322673105681747,1784322673.105681658,10.453875138,1784136759231830181,1784136759.231830359,-0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322673154758753,1784322673.154758692,10.502952144,1784136759550158495,1784136759.550158501,0.000993880989
/spool_cable_odom,nav_msgs/msg/Odometry,1784322673231611724,1784322673.231611729,10.579805115,1784136759331735211,1784136759.331735373,-0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322673276567917,1784322673.276567698,10.624761308,1784136759650200067,1784136759.650200129,0.002061147682
/spool_cable_odom,nav_msgs/msg/Odometry,1784322673358923948,1784322673.358924150,10.707117339,1784136759431743346,1784136759.431743145,-0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322673386445107,1784322673.386445045,10.734638498,1784136759750320502,1784136759.750320435,0.001907795946
/spool_cable_odom,nav_msgs/msg/Odometry,1784322673480609431,1784322673.480609417,10.828802822,1784136759531788668,1784136759.531788588,-0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322673517554881,1784322673.517554998,10.865748272,1784136759850157131,1784136759.850157022,0.002328367944
/spool_cable_odom,nav_msgs/msg/Odometry,1784322673614526679,1784322673.614526749,10.962720070,1784136759631559084,1784136759.631559134,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322673652474174,1784322673.652474165,11.000667565,1784136759949970450,1784136759.949970484,0.003459523562
/spool_cable_odom,nav_msgs/msg/Odometry,1784322673728975676,1784322673.728975534,11.077169067,1784136759731717160,1784136759.731717110,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322673771233517,1784322673.771233559,11.119426908,1784136760050215323,1784136760.050215483,0.004236545122
/spool_cable_odom,nav_msgs/msg/Odometry,1784322673856672731,1784322673.856672764,11.204866122,1784136759831774144,1784136759.831774235,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784322673980188450,1784322673.980188370,11.328381841,1784136759931766396,1784136759.931766272,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784322674106505540,1784322674.106505394,11.454698931,1784136760031703327,1784136760.031703234,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784322674233190786,1784322674.233191013,11.581384177,1784136760131704749,1784136760.131704807,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784322674355203773,1784322674.355203867,11.703397164,1784136760231628296,1784136760.231628180,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322674368354104,1784322674.368354082,11.716547495,1784136760550074003,1784136760.550074100,0.002248776945
/spool_cable_odom,nav_msgs/msg/Odometry,1784322674479521428,1784322674.479521513,11.827714819,1784136760331726205,1784136760.331726074,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322674531923540,1784322674.531923532,11.880116931,1784136760649959308,1784136760.649959326,0.000684276237
/spool_cable_odom,nav_msgs/msg/Odometry,1784322674606128897,1784322674.606128931,11.954322288,1784136760431725955,1784136760.431725979,0.010000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322674645674652,1784322674.645674706,11.993868043,1784136760750135195,1784136760.750135183,0.004316527339
/spool_cable_odom,nav_msgs/msg/Odometry,1784322674730303856,1784322674.730303764,12.078497247,1784136760531704777,1784136760.531704903,0.020000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322674770294768,1784322674.770294666,12.118488159,1784136760850062555,1784136760.850062609,0.017755479335
/spool_cable_odom,nav_msgs/msg/Odometry,1784322674856986861,1784322674.856986761,12.205180252,1784136760631685849,1784136760.631685972,0.030000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784322674890601444,1784322674.890601397,12.238794835,1784136760950193715,1784136760.950193644,0.033459497405
/spool_cable_odom,nav_msgs/msg/Odometry,1784322674980060854,1784322674.980060816,12.328254245,1784136760731780443,1784136760.731780291,0.050000000000
