topic,message_type,bag_time_ns,bag_time_s,time_from_start_s,header_time_ns,header_time_s,z
/spool_cable_odom,nav_msgs/msg/Odometry,1784312957515704791,1784312957.515704870,2.787773347,1784134662693574877,1784134662.693574905,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312957530328909,1784312957.530328751,2.802397465,1784134663023670282,1784134663.023670197,-0.001597597657
/spool_cable_odom,nav_msgs/msg/Odometry,1784312957646788430,1784312957.646788359,2.918856986,1784134662793550000,1784134662.793550014,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312957665910441,1784312957.665910482,2.937978997,1784134663122670521,1784134663.122670650,0.000616714768
/spool_cable_odom,nav_msgs/msg/Odometry,1784312957781412625,1784312957.781412601,3.053481181,1784134662893529397,1784134662.893529415,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312957802633092,1784312957.802633286,3.074701648,1784134663223795317,1784134663.223795176,0.001825178194
/kiss/odometry,nav_msgs/msg/Odometry,1784312957930075685,1784312957.930075645,3.202144241,1784134663323587923,1784134663.323587894,0.001534495083
/spool_cable_odom,nav_msgs/msg/Odometry,1784312957981439930,1784312957.981440067,3.253508486,1784134663043718313,1784134663.043718338,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312958049091333,1784312958.049091339,3.321159889,1784134663093531374,1784134663.093531370,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312958076152794,1784312958.076152802,3.348221350,1784134663423479020,1784134663.423479080,-0.000018380330
/spool_cable_odom,nav_msgs/msg/Odometry,1784312958181839762,1784312958.181839943,3.453908318,1784134663193523712,1784134663.193523645,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312958195079785,1784312958.195079565,3.467148341,1784134663522661444,1784134663.522661448,-0.000312018126
/kiss/odometry,nav_msgs/msg/Odometry,1784312958339545191,1784312958.339545012,3.611613747,1784134663622845251,1784134663.622845173,0.000329631018
/spool_cable_odom,nav_msgs/msg/Odometry,1784312958380034660,1784312958.380034447,3.652103216,1784134663343395352,1784134663.343395233,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312958467809384,1784312958.467809200,3.739877940,1784134663723666267,1784134663.723666191,0.000550594536
/spool_cable_odom,nav_msgs/msg/Odometry,1784312958514321132,1784312958.514321089,3.786389688,1784134663443488149,1784134663.443488359,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312958583206804,1784312958.583206892,3.855275360,1784134663493562019,1784134663.493562222,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312958604903552,1784312958.604903460,3.876972108,1784134663823596795,1784134663.823596716,-0.002493771719
/spool_cable_odom,nav_msgs/msg/Odometry,1784312958716594115,1784312958.716594219,3.988662671,1784134663593543345,1784134663.593543530,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312958749826754,1784312958.749826908,4.021895310,1784134663923502443,1784134663.923502445,-0.003131268409
/kiss/odometry,nav_msgs/msg/Odometry,1784312958872802679,1784312958.872802496,4.144871235,1784134664023447590,1784134664.023447514,-0.000179050182
/spool_cable_odom,nav_msgs/msg/Odometry,1784312958913800593,1784312958.913800716,4.185869149,1784134663743456322,1784134663.743456364,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312958994701868,1784312958.994701862,4.266770424,1784134664122583444,1784134664.122583628,0.001821405909
/spool_cable_odom,nav_msgs/msg/Odometry,1784312959047043366,1784312959.047043324,4.319111922,1784134663843569891,1784134663.843569994,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312959116330475,1784312959.116330385,4.388399031,1784134663893631196,1784134663.893631220,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312959138897850,1784312959.138897896,4.410966406,1784134664223547515,1784134664.223547459,0.000261673937
